index	longitude	latitude	language_diversity	mgs	land_coverage	weighted_endemism	ID_ISO_A2	LANG_ISO	new.mgs
246	246	-14527193.5485222	-538197.501400297	0	NA	0	0	NA	NA	NA
247	247	-13525318.1313827	-538197.501400297	0	NA	0	0	NA	NA	NA
248	248	-12523442.7142433	-538197.501400297	0	NA	0	0	NA	NA	NA
249	249	-11521567.2971038	-538197.501400297	0	NA	0	0	NA	NA	NA
250	250	-10519691.8799644	-538197.501400297	1	4	0.01	0.166666666666667	spa-ec	spa	110
251	251	-9517816.46282489	-538197.501400297	1	12	0.01	0.366666666666667	spa-pe spa-ec	spa spa	24
252	252	-8515941.04568543	-538197.501400297	82	12	0.92	65.6222222222222	por-br spa-co spa-pe spa-ec agr-pe shp-pe hto-co huu-co cod-pe qvo-pe yad-pe cpb-pe qug-ec jiv-ec cbu-pe acu-pe yaa-br qvs-pe qvz-ec hub-pe qwh-pe mzr-br yaa-pe cbr-pe qup-pe acu-ec huu-pe auc-ec quw-ec quf-pe cbt-pe qvo-ec qvh-pe qvc-pe qxr-ec zro-ec qud-ec ura-pe oca-pe qxo-pe qvz-pe qub-pe qvm-pe pyn-br sey-pe ore-pe qxh-pe qxn-pe cpc-pe mcf-pe bmr-co boa-pe quk-pe cpb-br omg-pe iqu-pe pig-pe sey-ec qvj-ec mcf-br boa-co qwa-pe ppv-br ycn-co mcd-br trr-pe qxl-ec oca-co qws-pe arl-pe ywn-br knt-br ano-co amc-br cah-pe isc-pe jeb-pe kaq-pe ccc-pe myr-pe cof-ec swo-br mue-ec	por spa spa spa agr shp hto huu cod qvo yad cpb qug jiv cbu acu yaa qvs qvz hub qwh mzr yaa cbr qup acu huu auc quw quf cbt qvo qvh qvc qxr zro qud ura oca qxo qvz qub qvm pyn sey ore qxh qxn cpc mcf bmr boa quk cpb omg iqu pig sey qvj mcf boa qwa ppv ycn mcd trr qxl oca qws arl ywn knt ano amc cah isc jeb kaq ccc myr cof swo mue	364
253	253	-7514065.62854596	-538197.501400297	47	12	1	34.7888888888889	por-br spa-co spa-pe apu-br cul-br tca-br yad-pe cbs-br knm-br jaa-br mzr-br pad-br tca-pe ktx-br oca-pe dny-br mbj-br bsn-co boa-pe cpb-br boa-br tca-co swx-br ktn-br mcf-br ppv-br myy-co jua-br tnc-co ycn-co cul-pe cod-br cby-co hux-pe myy-br ywn-br hir-br knt-br ano-co rgr-pe kwa-br xor-br xat-br kav-br cod-co omg-br mpq-br	por spa spa apu cul tca yad cbs knm jaa mzr pad tca ktx oca dny mbj bsn boa cpb boa tca swx ktn mcf ppv myy jua tnc ycn cul cod cby hux myy ywn hir knt ano rgr kwa xor xat kav cod omg mpq	365
254	254	-6512190.2114065	-538197.501400297	16	12	1	10.8888888888889	por-br myu-br apu-br atr-br mav-br kyz-br pah-br aap-br waw-br api-br myp-br hix-br arr-br xmo-br adw-br pto-br	por myu apu atr mav kyz pah aap waw api myp hix arr xmo adw pto	311
255	255	-5510314.79426704	-538197.501400297	24	10	0.96	19.5555555555556	por-br gub-br txu-br urb-br xra-br kpj-br aap-br ram-br gvj-br xer-br apn-br pak-br kre-br asu-br mdz-br gvp-br xre-br asn-br xri-br kyr-br tqb-br awt-br aan-br uks-br	por gub txu urb xra kpj aap ram gvj xer apn pak kre asu mdz gvp xre asn xri kyr tqb awt aan uks	301
256	256	-4508439.37712758	-538197.501400297	5	8	0.67	3.05555555555556	por-br gub-br ram-br tme-br fun-br	por gub ram tme fun	189
257	257	-3506563.95998811	-538197.501400297	1	6	0.05	0.0555555555555556	por-br	por	254
258	258	-2504688.54284865	-538197.501400297	0	NA	0	0	NA	NA	NA
259	259	-1502813.12570919	-538197.501400297	1	NA	0.01	0.333333333333333	eng-sh	eng	46
260	260	-500937.708569728	-538197.501400297	0	NA	0	0	NA	NA	NA
261	261	500937.708569735	-538197.501400297	2	9	0.01	1.5	mye-ga fab-gq	mye fab	282
262	262	1502813.1257092	-538197.501400297	100	9	0.74	87.75	lol-cd kmb-ao axk-cg lun-cd cjk-cd fan-ga kng-cd kwy-cd kng-ao yaf-cd koq-ga yns-cd mdp-cd mxg-ao tek-cd skt-cd mye-ga ifm-cg nzb-ga swj-ga yom-cd sub-cd ldi-cg ebo-cd nto-cd puu-ga smd-ao teg-ga ebo-cg lup-ga tsv-ga yaf-ao mdt-cg mdw-cg szg-cd nzu-cg akw-cg ppp-cd tyx-cg teg-cg snq-ga bli-cd njx-cg mdt-ga vif-cg koh-cg yom-ao ngz-cg kxx-cg hol-ao kwy-ao nra-ga sdj-cg kwc-cg lnz-cd tii-cd nzb-cg zmf-cd beq-cg lup-cg lse-cd tyi-cg kkw-cg puu-cg tsa-cg bbg-ga xku-cg dde-cg zmn-ga bni-cd mow-cg yom-cg wum-ga mbm-cg lli-cg wdd-ga smx-cd iyx-cg tsa-ga hol-cd bwz-ga nda-ga buw-ga vif-ga bwz-cg bni-cg wum-cg keb-ga zmn-cg nda-cg sbw-ga nmd-ga kng-cg dma-ga pic-ga sxe-ga vum-ga tek-cg kzo-ga ynh-ga tck-ga	lol kmb axk lun cjk fan kng kwy kng yaf koq yns mdp mxg tek skt mye ifm nzb swj yom sub ldi ebo nto puu smd teg ebo lup tsv yaf mdt mdw szg nzu akw ppp tyx teg snq bli njx mdt vif koh yom ngz kxx hol kwy nra sdj kwc lnz tii nzb zmf beq lup lse tyi kkw puu tsa bbg xku dde zmn bni mow yom wum mbm lli wdd smx iyx tsa hol bwz nda buw vif bwz bni wum keb zmn nda sbw nmd kng dma pic sxe vum tek kzo ynh tck	279
263	263	2504688.54284866	-538197.501400297	62	12	1	45.8333333333333	lol-cd cjk-ao lub-cd tll-cd lun-cd hem-cd sop-cd cjk-cd lua-cd ngc-cd rnd-cd kmw-cd lea-cd lun-ao nxd-cd yaf-cd sng-cd bnx-cd yns-cd mdp-cd buf-cd mdq-cd mxg-ao lej-cd skt-cd pem-cd yel-cd nkw-cd dez-cd sub-cd khy-cd ksv-cd slx-cd lel-cd nto-cd sod-cd kcv-cd kny-cd hba-cd soe-cd zmq-cd diz-cd lal-cd zmb-cd zmp-cd oml-cd bpj-cd kws-cd bli-cd shc-cd hol-ao rnd-ao lwa-cd kel-cd lse-cd won-cd noq-cd luj-cd gey-cd soo-cd nlo-cd hum-cd	lol cjk lub tll lun hem sop cjk lua ngc rnd kmw lea lun nxd yaf sng bnx yns mdp buf mdq mxg lej skt pem yel nkw dez sub khy ksv slx lel nto sod kcv kny hba soe zmq diz lal zmb zmp oml bpj kws bli shc hol rnd lwa kel lse won noq luj gey soo nlo hum	297
264	264	3506563.95998812	-538197.501400297	120	10	1	99.6666666666667	lub-cd bem-zm hem-cd nym-tz mas-tz kmw-cd suk-tz lea-cd gog-tz lug-ug tap-cd mas-ke bem-cd sng-cd heh-tz run-bi kin-rw kik-ke bnx-cd ngo-tz tap-zm nyn-ug kiv-tz mgr-zm bez-tz haq-tz bwc-cd rim-tz fip-tz bdp-tz sbp-tz tcc-tz mwn-zm byi-cd lgm-cd nnb-cd mgr-tz irk-tz bmb-cd bhy-cd luo-ke xog-ug suw-tz now-tz zmb-cd hay-tz sgc-ke kcz-tz suj-tz zin-tz nim-tz nyj-cd wun-tz shr-cd xsj-tz lag-tz poy-tz tuy-ke nih-tz sad-tz cgg-ug sbk-tz tbt-cd pbr-tz mwn-tz tny-tz piw-tz vin-tz niq-ke kin-cd hke-cd hoo-cd nyy-tz zga-tz kuj-tz ndj-tz khx-cd wbh-tz gow-tz koo-ug guz-ke nyy-mw hts-tz jit-tz bds-tz han-tz oki-ke ntk-tz mgz-tz ndh-tz nih-zm wbi-tz ngq-tz luo-tz hav-cd ktf-cd nyg-cd job-cd flr-cd ssc-tz zak-tz lai-mw soz-tz ikz-tz kuj-ke sxb-ke mgq-tz kya-tz ked-tz isn-tz nyr-mw wbj-tz ndh-mw kin-ug kcw-cd rnw-tz lai-tz gmx-tz reg-tz cwa-tz bmb-tz	lub bem hem nym mas kmw suk lea gog lug tap mas bem sng heh run kin kik bnx ngo tap nyn kiv mgr bez haq bwc rim fip bdp sbp tcc mwn byi lgm nnb mgr irk bmb bhy luo xog suw now zmb hay sgc kcz suj zin nim nyj wun shr xsj lag poy tuy nih sad cgg sbk tbt pbr mwn tny piw vin niq kin hke hoo nyy zga kuj ndj khx wbh gow koo guz nyy hts jit bds han oki ntk mgz ndh nih wbi ngq luo hav ktf nyg job flr ssc zak lai soz ikz kuj sxb mgq kya ked isn nyr wbj ndh kin kcw rnw lai gmx reg cwa bmb	220
265	265	4508439.37712758	-538197.501400297	75	7	0.44	60.6166666666667	som-so som-ke mas-tz orc-ke gog-tz kam-ke mas-ke heh-tz kik-ke ngo-tz nnq-tz mwe-tz ziw-tz swh-tz nyf-ke ngp-tz zaj-tz dav-ke asa-tz sbm-tz rui-tz kki-tz bob-ke kdc-tz mer-ke mgw-tz lag-tz poy-tz ksb-tz tuy-ke oki-tz mgy-tz dug-ke bob-so ndg-tz dig-tz swh-ke mvw-tz ruf-tz cwe-tz ebu-ke ndj-tz gow-tz pkb-ke bds-tz oki-ke thk-ke swh-so ssn-ke dig-ke jmc-tz kcu-tz cuh-ke rwk-tz old-tz mlk-ke bou-tz aas-tz vun-tz tvs-ke doe-tz rof-tz dal-ke xma-so mws-ke gwe-tz hka-tz vid-tz coh-ke seg-tz mhd-tz nsg-tz tga-ke dhs-tz	som som mas orc gog kam mas heh kik ngo nnq mwe ziw swh nyf ngp zaj dav asa sbm rui kki bob kdc mer mgw lag poy ksb tuy oki mgy dug bob ndg dig swh mvw ruf cwe ebu ndj gow pkb bds oki thk swh ssn dig jmc kcu cuh rwk old mlk bou aas vun tvs doe rof dal xma mws gwe hka vid coh seg mhd nsg tga dhs	191
266	266	5510314.79426705	-538197.501400297	1	12	0.01	0.333333333333333	crs-sc	crs	345
267	267	6512190.21140651	-538197.501400297	1	12	0.01	0.333333333333333	crs-sc	crs	330
268	268	7514065.62854597	-538197.501400297	0	12	0	0	NA	NA	366
269	269	8515941.04568544	-538197.501400297	1	12	0.000182455247	0.5	div-mv	div	366
270	270	9517816.4628249	-538197.501400297	0	NA	0	0	NA	NA	NA
271	271	10519691.8799644	-538197.501400297	2	12	0.01	1	mwv-id nia-id	mwv nia	366
272	272	11521567.2971038	-538197.501400297	26	12	0.28	21.3666666666667	zlm-id jav-id mui-id jax-id min-id sun-id pse-id mfb-id ljp-id mwv-id rej-id dup-id kvr-id bew-id liw-id lce-id pel-id vkk-id abl-id kge-id kvb-id bac-id eno-id hji-id nsy-id pey-id	zlm jav mui jax min sun pse mfb ljp mwv rej dup kvr bew liw lce pel vkk abl kge kvb bac eno hji nsy pey	365
273	273	12523442.7142433	-538197.501400297	42	12	0.37	30.6166666666667	zlm-id jav-id bjn-id sun-id otd-id xdy-id nij-id xkl-id mad-id vkt-id knl-id knx-id lbx-id iba-id bfg-id bdb-id smw-id sbx-id bkr-id ban-id tjg-id mhp-id mqg-id duq-id twy-id scg-id sas-id sya-id sdm-id mhy-id bvu-id kkx-id djo-id apg-id dun-id rir-id bac-id duw-id kkv-id osi-id tes-id pku-id pea-id	zlm jav bjn sun otd xdy nij xkl mad vkt knl knx lbx iba bfg bdb smw sbx bkr ban tjg mhp mqg duq twy scg sas sya sdm mhy bvu kkx djo apg dun rir bac duw kkv osi tes pku pea	365
274	274	13525318.1313827	-538197.501400297	171	12	0.19	159.75	bjn-id bug-id vkt-id pmf-id lbw-id aoz-id smw-id xbr-id bhp-id loe-id mqy-id lew-id mak-id mqn-id mnb-id sda-id bgz-id tet-tl mgm-tl kli-id mqj-id xmz-id tlz-id ppk-id ulm-id kzf-id tet-id law-id ljl-id lje-id tlv-id kjk-id rob-id mdr-id pnp-id bkz-id ums-id ski-id ptt-id vkl-id bhz-id blz-id gal-tl slp-id mzq-id wew-id npy-id bfn-tl szn-id wmm-id sly-id ptu-id nxg-id wow-id myl-id nxe-id bkx-tl pdo-id kem-tl reb-id mvp-id end-id abz-id akg-id adr-id mqx-id unz-id cia-id kod-id tkd-tl wlo-id kjc-id hvn-id ilu-id bep-id tdj-id woi-id atq-id kvh-id riu-id raz-id lur-id mvd-id lev-id tpg-id pnc-id wrx-id bnu-id khc-id skx-id ila-id lwt-id lka-tl mqc-id ksx-id wtw-id lmj-id idt-tl xxk-id sdu-id kzd-id lwe-id sko-id twe-id vko-id lvu-id lmy-id nea-id wnk-id bna-id kyo-id klw-id bls-id aol-id kvw-id lmf-id tvw-id beu-id bhq-id klz-id cml-id pee-id swt-id psn-id kem-id ley-id bfn-id ror-id zbt-id hbu-tl ssq-id kuk-id rjg-id kvd-id bdl-id ues-id adn-id llm-id mli-id lmq-id kly-id tlk-id tdt-tl adb-tl ple-id lix-id bup-id bzb-id wru-id lji-id bgb-id brs-id xkq-id kgx-id mfp-id nec-id bsu-id dkk-id tdi-id ttp-id xks-id kpu-id zka-id lmr-id lrt-id twg-id tln-id hmu-id ret-id toy-id bdx-id	bjn bug vkt pmf lbw aoz smw xbr bhp loe mqy lew mak mqn mnb sda bgz tet mgm kli mqj xmz tlz ppk ulm kzf tet law ljl lje tlv kjk rob mdr pnp bkz ums ski ptt vkl bhz blz gal slp mzq wew npy bfn szn wmm sly ptu nxg wow myl nxe bkx pdo kem reb mvp end abz akg adr mqx unz cia kod tkd wlo kjc hvn ilu bep tdj woi atq kvh riu raz lur mvd lev tpg pnc wrx bnu khc skx ila lwt lka mqc ksx wtw lmj idt xxk sdu kzd lwe sko twe vko lvu lmy nea wnk bna kyo klw bls aol kvw lmf tvw beu bhq klz cml pee swt psn kem ley bfn ror zbt hbu ssq kuk rjg kvd bdl ues adn llm mli lmq kly tlk tdt adb ple lix bup bzb wru lji bgb brs xkq kgx mfp nec bsu dkk tdi ttp xks kpu zka lmr lrt twg tln hmu ret toy bdx	332
275	275	14527193.5485222	-538197.501400297	179	12	0.1	168.333333333333	kgq-id ayz-id irh-id wad-id mhs-id mej-id kgr-id zrs-id gbi-id mtj-id bdw-id bhw-id tlb-id mnu-id nbn-id wha-id mkz-tl tet-tl mnx-id mxn-id weo-id etz-id akc-id xmt-id jbj-id kps-id wgo-id sbg-id gzn-id tby-id ihp-id msg-id alp-id kzz-id asi-id bzp-id szw-id kei-id bty-id ddg-tl irx-id knd-id had-id ste-id kgw-id frd-id jmd-id gal-tl lcl-id tcm-id slz-id txn-id ire-id szn-id tre-id uka-id lex-id xod-id jau-id abs-id tlw-id ges-id bgy-id pru-id xmx-id moq-id sws-id ilu-id tlt-id lcc-id kvo-id kwh-id kvv-id szp-id slu-id nxl-id ner-id kzm-id mqs-id gop-id woo-id bnf-id tft-id mqc-id gei-id kgb-id ilw-id wet-id tzn-id hrk-id sau-id bcd-id spr-id kzx-id nxa-tl wmh-tl mky-id kzb-id vbb-id erw-id sgu-id spb-id oni-id amv-id max-id apx-id btj-id mvx-id krd-tl bvt-id asz-id drn-id dmr-id nil-id lti-id bed-id tve-id lcs-id tlu-id srw-id jal-id hbu-tl lcq-id nni-id rnn-id baj-id htu-id kje-id hik-id alo-id kgv-id ppr-id kuv-id asl-id skz-id bzn-id mqp-id wah-id lva-tl bpq-id kpd-id bnd-id rmm-id nae-id nul-id amq-id ddw-id emw-id mss-id lox-id huk-id oia-id tni-id lcd-id tvm-id bay-id hud-id tev-id dij-id kvp-id hti-id ltu-id vme-id udj-id bhc-id kyd-id lhh-id lrn-id urn-id imr-id sve-id dsn-id kzl-id plh-id agf-id mqi-id mxz-id dbn-id wuy-id	kgq ayz irh wad mhs mej kgr zrs gbi mtj bdw bhw tlb mnu nbn wha mkz tet mnx mxn weo etz akc xmt jbj kps wgo sbg gzn tby ihp msg alp kzz asi bzp szw kei bty ddg irx knd had ste kgw frd jmd gal lcl tcm slz txn ire szn tre uka lex xod jau abs tlw ges bgy pru xmx moq sws ilu tlt lcc kvo kwh kvv szp slu nxl ner kzm mqs gop woo bnf tft mqc gei kgb ilw wet tzn hrk sau bcd spr kzx nxa wmh mky kzb vbb erw sgu spb oni amv max apx btj mvx krd bvt asz drn dmr nil lti bed tve lcs tlu srw jal hbu lcq nni rnn baj htu kje hik alo kgv ppr kuv asl skz bzn mqp wah lva bpq kpd bnd rmm nae nul amq ddw emw mss lox huk oia tni lcd tvm bay hud tev dij kvp hti ltu vme udj bhc kyd lhh lrn urn imr sve dsn kzl plh agf mqi mxz dbn wuy	366
276	276	15529068.9656617	-538197.501400297	485	12	0.49	473.166666666667	cns-id mrz-id uhn-id ekg-id kgq-id dnw-id kig-id bvz-id enq-pg ppt-pg xla-pg bwp-id hui-pg sui-pg flh-id awi-pg awu-id mrf-id xte-id xse-id aax-id kvg-pg bhw-id nks-id jei-id yli-id jaq-id stk-pg mnu-id ury-id psa-id bpv-id mqf-id idi-pg tsx-pg fai-pg mnz-id ndx-id meb-pg bpp-id mgf-id yon-pg ggw-pg wno-id ahh-id zik-pg tad-id kit-pg kkc-pg kwe-id szb-id yac-id sao-id gdr-pg ham-pg wod-id faa-pg bsa-id kts-id fau-id bzf-pg tyn-id mtg-id duc-pg klq-pg mpt-pg tmu-id fqs-pg aws-id txt-id wai-id sug-pg tlf-pg wul-id trt-id kyt-id dei-id tif-pg awy-id beo-pg kjd-pg wms-id pas-id aau-pg ran-id bcf-pg saw-id kiy-id nxr-pg khe-id pep-pg awv-id kti-id khh-id bjh-pg dby-pg khs-pg wsa-id nlc-id kiq-id kcd-id xwr-id ian-pg daz-id nqm-id brp-id bkl-id nlk-id aog-pg opk-id dni-id jko-pg wrp-id sic-pg bfh-pg tbp-id iwo-id abt-pg air-id ong-pg goi-pg foi-pg aac-pg asc-id yir-id tcg-id bhl-pg sbt-id ape-pg nbq-id auu-id lpe-id ubu-pg nkj-id yet-id nps-id mok-id njs-id mgx-pg yva-id tty-id gbe-pg ncm-pg kpq-id ail-pg ire-id rmh-id iwm-pg kew-pg mwp-au bqb-id aos-id duv-id mdb-pg srl-id kpi-id ert-id tml-id bir-pg tzx-pg knv-pg dnt-id wos-pg tds-id jel-id kmx-pg pgi-pg nnm-pg kql-pg mso-id gnt-pg kyc-pg byl-id kxq-id kjs-pg wrs-id eip-id bqq-id kjy-pg khp-id mxw-pg enr-id opm-pg kih-pg wng-id smq-pg jau-id kwj-pg mux-pg xau-id imo-pg jet-id amn-pg amp-pg ulf-id diy-id bco-pg nex-pg bzu-id bti-id agl-pg bon-pg dju-pg kbx-pg afd-pg kwo-pg yki-id awh-id mcv-pg wlw-id afz-id ipi-pg kkl-id mcc-pg bic-pg asy-id wbe-id aup-pg dia-pg kmo-pg nce-pg iws-pg tlg-id awr-id etr-pg ssx-pg sny-pg tci-pg akh-pg kxt-pg mtf-pg aur-pg seo-pg age-pg pux-pg grx-pg ttn-id leq-pg dem-id dbf-id kkb-id bpw-pg yuj-pg kms-pg tmj-id tip-id fiw-pg set-id msl-id aoe-pg kwt-id tcq-id aqm-id net-pg onn-pg ybx-pg nir-id mvk-pg stm-pg aoj-pg kmt-id kzv-id kxw-pg wor-id jbr-id onr-pg wbb-id wrs-pg mmb-id boq-pg auk-pg yss-pg kvz-id itr-pg nmx-pg kbv-pg orz-id owi-pg wra-pg bbf-pg wrv-pg wog-pg nxu-id dmu-id snu-id bpo-id dna-id skv-id mhz-id niw-pg urx-pg amm-pg pin-pg aip-id krz-id naa-id aob-pg nkm-pg tnm-id kbv-id grs-id avt-pg bsm-id bit-pg wei-pg van-pg bnw-pg onk-pg msf-id uri-pg yis-pg mle-pg gbf-pg and-id amk-id wfg-id yra-pg ktt-id can-pg tof-pg itx-id agg-pg but-pg auw-id amt-pg aww-pg nxr-id bpg-id bio-pg sow-pg srt-id khd-id tfo-id kmn-pg rwa-pg tww-pg xbi-pg afk-pg bnv-id bhf-pg ayq-pg lgt-pg bmz-pg ylg-pg kbi-id bye-pg tti-id kdw-id urt-pg mgk-id mbx-pg sob-id bwm-pg nby-pg ksi-pg bey-pg rhp-pg elk-pg sow-id rac-id mvr-id stf-pg auq-id dol-pg pmo-id nqn-pg mvs-id kxa-pg yee-pg tkx-id yet-pg yla-pg smf-pg kwr-id afp-pg vam-pg nax-pg sim-pg mmp-pg bfe-id szb-pg tpf-id xkw-id ymn-id svb-pg ymo-pg wtk-pg pdn-id ywa-pg tei-pg hap-id kdy-id oin-pg wut-pg wii-pg yll-pg ykm-pg wbw-id aic-pg wmo-pg aon-pg wnp-pg bry-pg nud-pg dbe-id mwb-pg aps-pg aad-pg sry-pg kuc-id nux-pg siv-pg dnd-pg nxx-id mty-pg mth-id urm-pg vto-id psq-pg wkd-id jet-pg aif-pg mkc-pg buv-pg dmy-id mbk-pg knr-pg lsr-pg akq-pg mrx-id bgv-id aag-pg kja-id siq-pg kis-pg tmq-pg osu-pg cga-pg eit-pg ymb-pg mgt-pg aof-pg ppq-pg lkl-pg lnm-pg myd-pg sbi-pg cjn-pg imn-pg sso-pg wla-pg aun-pg yde-pg kjr-id seu-id ppe-pg hhi-pg gnu-pg hhy-pg siu-pg ppm-id ffi-pg wuv-pg upi-pg mqr-id pby-pg yev-pg lio-id tua-pg kbw-pg ygl-pg alx-pg okk-pg spk-pg ele-pg spi-id ulk-au trb-pg niz-pg swr-id yyu-pg xrw-pg ism-id tqm-pg yrs-id kzu-id	cns mrz uhn ekg kgq dnw kig bvz enq ppt xla bwp hui sui flh awi awu mrf xte xse aax kvg bhw nks jei yli jaq stk mnu ury psa bpv mqf idi tsx fai mnz ndx meb bpp mgf yon ggw wno ahh zik tad kit kkc kwe szb yac sao gdr ham wod faa bsa kts fau bzf tyn mtg duc klq mpt tmu fqs aws txt wai sug tlf wul trt kyt dei tif awy beo kjd wms pas aau ran bcf saw kiy nxr khe pep awv kti khh bjh dby khs wsa nlc kiq kcd xwr ian daz nqm brp bkl nlk aog opk dni jko wrp sic bfh tbp iwo abt air ong goi foi aac asc yir tcg bhl sbt ape nbq auu lpe ubu nkj yet nps mok njs mgx yva tty gbe ncm kpq ail ire rmh iwm kew mwp bqb aos duv mdb srl kpi ert tml bir tzx knv dnt wos tds jel kmx pgi nnm kql mso gnt kyc byl kxq kjs wrs eip bqq kjy khp mxw enr opm kih wng smq jau kwj mux xau imo jet amn amp ulf diy bco nex bzu bti agl bon dju kbx afd kwo yki awh mcv wlw afz ipi kkl mcc bic asy wbe aup dia kmo nce iws tlg awr etr ssx sny tci akh kxt mtf aur seo age pux grx ttn leq dem dbf kkb bpw yuj kms tmj tip fiw set msl aoe kwt tcq aqm net onn ybx nir mvk stm aoj kmt kzv kxw wor jbr onr wbb wrs mmb boq auk yss kvz itr nmx kbv orz owi wra bbf wrv wog nxu dmu snu bpo dna skv mhz niw urx amm pin aip krz naa aob nkm tnm kbv grs avt bsm bit wei van bnw onk msf uri yis mle gbf and amk wfg yra ktt can tof itx agg but auw amt aww nxr bpg bio sow srt khd tfo kmn rwa tww xbi afk bnv bhf ayq lgt bmz ylg kbi bye tti kdw urt mgk mbx sob bwm nby ksi bey rhp elk sow rac mvr stf auq dol pmo nqn mvs kxa yee tkx yet yla smf kwr afp vam nax sim mmp bfe szb tpf xkw ymn svb ymo wtk pdn ywa tei hap kdy oin wut wii yll ykm wbw aic wmo aon wnp bry nud dbe mwb aps aad sry kuc nux siv dnd nxx mty mth urm vto psq wkd jet aif mkc buv dmy mbk knr lsr akq mrx bgv aag kja siq kis tmq osu cga eit ymb mgt aof ppq lkl lnm myd sbi cjn imn sso wla aun yde kjr seu ppe hhi gnu hhy siu ppm ffi wuv upi mqr pby yev lio tua kbw ygl alx okk spk ele spi ulk trb niz swr yyu xrw ism tqm yrs kzu	366
