index	longitudes	latitudes	land_coverage	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	vegetation_productivity	mgs	new.mgs
1802	1802	-19736945.7176474	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1803	1803	-19536570.6342195	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1804	1804	-19336195.5507916	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1805	1805	-19135820.4673637	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1806	1806	-18935445.3839358	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1807	1807	-18735070.3005079	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1808	1808	-18534695.21708	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1809	1809	-18334320.1336522	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1810	1810	-18133945.0502243	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1811	1811	-17933569.9667964	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1812	1812	-17733194.8833685	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1813	1813	-17532819.7999406	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1814	1814	-17332444.7165127	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1815	1815	-17132069.6330848	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1816	1816	-16931694.5496569	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1817	1817	-16731319.466229	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1818	1818	-16530944.3828011	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1819	1819	-16330569.2993732	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1820	1820	-16130194.2159453	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1821	1821	-15929819.1325174	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1822	1822	-15729444.0490896	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1823	1823	-15529068.9656617	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1824	1824	-15328693.8822338	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1825	1825	-15128318.7988059	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1826	1826	-14927943.715378	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1827	1827	-14727568.6319501	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1828	1828	-14527193.5485222	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1829	1829	-14326818.4650943	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1830	1830	-14126443.3816664	4413957.42434535	0	NA	NA	0	0	198.460093653556	NA	NA
1831	1831	-13926068.2982385	4413957.42434535	0.02	csz	csz-us	0.5	1	204.372989317555	NA	278
1832	1832	-13725693.2148106	4413957.42434535	0.95	eng kyl csz	eng-us kyl-us csz-us	1.50520833333333	3	211.457376352179	8	213
1833	1833	-13525318.1313827	4413957.42434535	1	eng tqn wac	eng-us tqn-us wac-us	1.50520833333333	3	184.755831012752	4	73
1834	1834	-13324943.0479548	4413957.42434535	1	eng pao	eng-us pao-us	0.116319444444444	2	173.269684489403	3	63
1835	1835	-13124567.964527	4413957.42434535	1	eng	eng-us	0.00520833333333333	1	170.990859948924	3	62
1836	1836	-12924192.8810991	4413957.42434535	1	eng	eng-us	0.00520833333333333	1	170.824505772392	4	68.5
1837	1837	-12723817.7976712	4413957.42434535	1	eng	eng-us	0.00520833333333333	1	168.310593494713	4	67
1838	1838	-12523442.7142433	4413957.42434535	1	eng shh pao	eng-us shh-us pao-us	0.282986111111111	3	163.616496989819	2	72
1839	1839	-12323067.6308154	4413957.42434535	1	eng	eng-us	0.00520833333333333	1	167.025523209858	4	72
1840	1840	-12122692.5473875	4413957.42434535	1	eng cro shh arp	eng-us cro-us shh-us arp-us	0.921875	4	158.559561945948	4	62
1841	1841	-11922317.4639596	4413957.42434535	1	eng cro	eng-us cro-us	0.255208333333333	2	160.559921737053	4	73
1842	1842	-11721942.3805317	4413957.42434535	1	eng	eng-us	0.00520833333333333	1	160.896421919791	4	80
1843	1843	-11521567.2971038	4413957.42434535	1	eng lkt	eng-us lkt-us	0.205208333333333	2	164.757500159026	6	82
1844	1844	-11321192.2136759	4413957.42434535	1	eng lkt dak	eng-us lkt-us dak-us	0.28213141025641	3	165.548046577742	5	83
1845	1845	-11120817.130248	4413957.42434535	1	lkt dak	lkt-us dak-us	0.276923076923077	3	169.088020510379	7	91
1846	1846	-10920442.0468201	4413957.42434535	1	eng dak	eng-us dak-us	0.0821314102564103	2	172.51941762583	7	102
1847	1847	-10720066.9633922	4413957.42434535	1	eng dak	eng-us dak-us	0.0821314102564103	2	172.405218958668	7	129
1848	1848	-10519691.8799644	4413957.42434535	1	eng dak	eng-us dak-us	0.0821314102564103	2	172.513260211288	7	176
1849	1849	-10319316.7965365	4413957.42434535	1	eng	eng-us	0.00520833333333333	1	176.680650182985	7	201
1850	1850	-10118941.7131086	4413957.42434535	1	eng win	eng-us win-us	0.505208333333333	2	182.346246860496	7	204
1851	1851	-9918566.62968067	4413957.42434535	1	eng mez one	eng-us mez-us one-us	1.25520833333333	3	180.978953219787	7	189
1852	1852	-9718191.54625278	4413957.42434535	1	eng one	eng-us one-us	0.255208333333333	2	93.7949440277289	7	180
1853	1853	-9517816.46282489	4413957.42434535	1	eng otw	eng-us otw-us	0.338541666666667	2	154.23227904788	6	173
1854	1854	-9317441.379397	4413957.42434535	1	eng otw	eng-us otw-us	0.338541666666667	2	118.387125990418	7	176
1855	1855	-9117066.2959691	4413957.42434535	1	eng otw one	eng-ca otw-ca one-ca	0.54375	3	110.633413987204	6	197
1856	1856	-8916691.21254121	4413957.42434535	1	eng otw moh ojg one tus ono see cay	eng-ca otw-ca moh-ca ojg-ca one-ca tus-ca ono-ca see-ca cay-ca	5.07708333333333	8	138.663020836302	6	198
1857	1857	-8716316.12911332	4413957.42434535	1	eng see ojg tus	eng-ca see-us ojg-ca tus-us	1.67708333333333	4	147.107014395983	6	185
1858	1858	-8515941.04568543	4413957.42434535	1	eng eng moh one ono	eng-us eng-ca moh-ca one-us ono-us	1.465625	5	156.692406356984	7	190
1859	1859	-8315565.96225753	4413957.42434535	1	eng fra moh one moh	eng-us fra-ca moh-ca one-us moh-us	1.48152412280702	4	189.608204610664	6	197
1860	1860	-8115190.87882964	4413957.42434535	1	eng fra	eng-us fra-ca	0.0315241228070175	1	192.493177751449	6	198
1861	1861	-7914815.79540175	4413957.42434535	0.94	eng fra	eng-us fra-ca	0.0315241228070175	1	195.258257120052	6	194
1862	1862	-7714440.71197386	4413957.42434535	0.54	NA	NA	0	1	181.751104690763	7	206
1863	1863	-7514065.62854596	4413957.42434535	0.26	pqm	pqm-us	0.5	1	150.06225774178	NA	203
1864	1864	-7313690.54511807	4413957.42434535	0.34	eng fra mic	eng-ca fra-ca mic-ca	0.127641547049442	3	163.915849149377	6	207
1865	1865	-7113315.46169018	4413957.42434535	0.35	mic	mic-ca	0.0909090909090909	2	177.195671712529	NA	201
1866	1866	-6912940.37826229	4413957.42434535	0.13	mic	mic-ca	0.0909090909090909	1	142.129572718526	NA	192
1867	1867	-6712565.29483439	4413957.42434535	0	NA	NA	0	0	65.7730022981583	NA	193
1868	1868	-6512190.2114065	4413957.42434535	0	NA	NA	0	0	17.3344539177089	NA	NA
1869	1869	-6311815.12797861	4413957.42434535	0	NA	NA	0	0	65.3230825414999	NA	NA
1870	1870	-6111440.04455072	4413957.42434535	0	NA	NA	0	0	122.536312465	NA	NA
1871	1871	-5911064.96112282	4413957.42434535	0	NA	NA	0	0	150.610301635	NA	NA
1872	1872	-5710689.87769493	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1873	1873	-5510314.79426704	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1874	1874	-5309939.71083915	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1875	1875	-5109564.62741125	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1876	1876	-4909189.54398336	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1877	1877	-4708814.46055547	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1878	1878	-4508439.37712758	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1879	1879	-4308064.29369969	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1880	1880	-4107689.21027179	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1881	1881	-3907314.1268439	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1882	1882	-3706939.04341601	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1883	1883	-3506563.95998812	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1884	1884	-3306188.87656022	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1885	1885	-3105813.79313233	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1886	1886	-2905438.70970444	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1887	1887	-2705063.62627655	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1888	1888	-2504688.54284865	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1889	1889	-2304313.45942076	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1890	1890	-2103938.37599287	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1891	1891	-1903563.29256497	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1892	1892	-1703188.20913708	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1893	1893	-1502813.12570919	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1894	1894	-1302438.0422813	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1895	1895	-1102062.9588534	4413957.42434535	0.03	glg	glg-es	0.2	1	164.0434723	NA	315
1896	1896	-901687.875425514	4413957.42434535	0.32	spa glg	spa-es glg-es	0.241666666666667	2	181.25940553	NA	318
1897	1897	-701312.791997619	4413957.42434535	0.3	spa glg ast	spa-es glg-es ast-es	0.575	3	197.958049035	NA	289
1898	1898	-500937.708569728	4413957.42434535	0.28	spa ast	spa-es ast-es	0.375	2	187.564752852379	NA	244
1899	1899	-300562.625141837	4413957.42434535	0.3	spa eus	spa-es eus-es	0.291666666666667	2	183.002864366974	NA	329
1900	1900	-100187.541713942	4413957.42434535	0.83	fra spa oci eus arg eus	fra-fr spa-es oci-fr eus-es arg-es eus-fr	1.77457264957265	6	196.573067420731	11	313
1901	1901	100187.541713949	4413957.42434535	1	fra oci oci	fra-fr oci-fr oci-es	0.64957264957265	3	193.895501927576	9	283
1902	1902	300562.62514184	4413957.42434535	0.97	fra oci cat	fra-fr oci-fr cat-fr	0.482905982905983	3	194.883817889807	9	238
1903	1903	500937.708569735	4413957.42434535	0.8	fra oci frp	fra-fr oci-fr frp-fr	0.39957264957265	3	190.949881830958	8	241
1904	1904	701312.791997626	4413957.42434535	0.81	fra oci frp oci frp	fra-fr oci-fr frp-fr oci-it frp-it	1.14957264957265	5	182.467699630851	7	193
1905	1905	901687.875425521	4413957.42434535	0.52	fra ita oci lmo oci lij frp lij fra	fra-fr ita-it oci-fr lmo-it oci-it lij-it frp-it lij-fr fra-mc	3.66623931623932	9	178.711309396124	11	271
1906	1906	1102062.95885341	4413957.42434535	0.61	ita lmo eml cos lij	ita-it lmo-it eml-it cos-fr lij-it	1.43333333333333	5	183.638275937035	11	256
1907	1907	1302438.0422813	4413957.42434535	0.95	ita lmo eml vec ita	ita-it lmo-it eml-it vec-it ita-sm	1.85	5	178.616903437123	8	248
1908	1908	1502813.1257092	4413957.42434535	0.3	ita hrv eml	ita-it hrv-hr eml-it	0.511111111111111	3	159.83503630081	NA	284
1909	1909	1703188.20913709	4413957.42434535	0.4	hrv bos	hrv-hr bos-ba	0.361111111111111	2	168.38577185333	10	257.5
1910	1910	1903563.29256498	4413957.42434535	0.89	hrv bos	hrv-hr bos-ba	0.361111111111111	2	189.596671635795	6	242
1911	1911	2103938.37599288	4413957.42434535	1	srp hrv bos srp slk rmy	srp-rs hrv-hr bos-ba srp-me slk-rs rmy-ba	2.25396825396825	5	188.554829561904	7	228
1912	1912	2304313.45942077	4413957.42434535	1	ron srp srp aln srp aln	ron-ro srp-rs srp-me aln-xk srp-xk aln-rs	1.48376623376623	6	185.130181281211	7	188
1913	1913	2504688.54284866	4413957.42434535	1	ron bul srp bul	ron-ro bul-bg srp-rs bul-rs	0.858766233766234	4	181.795229181707	7	168
1914	1914	2705063.62627655	4413957.42434535	1	ron bul	ron-ro bul-bg	0.215909090909091	2	177.928535484718	6	168
1915	1915	2905438.70970444	4413957.42434535	1	ron bul	ron-ro bul-bg	0.215909090909091	2	176.168924852527	7	156
1916	1916	3105813.79313234	4413957.42434535	0.83	ron bul ron gag crh crh	ron-ro bul-bg ron-ua gag-bg crh-bg crh-ro	3.34090909090909	7	166.058000588216	7	131
1917	1917	3306188.87656023	4413957.42434535	0.08	ron	ron-ro	0.0909090909090909	2	154.917714289108	NA	123
1918	1918	3506563.95998812	4413957.42434535	0	NA	NA	0	0	155.322052236859	NA	NA
1919	1919	3706939.04341602	4413957.42434535	0.18	ukr rus	ukr-ua rus-ua	0.108465608465608	2	149.835991807548	NA	127
1920	1920	3907314.12684391	4413957.42434535	0.18	ukr rus	ukr-ua rus-ua	0.108465608465608	2	145.106063637703	NA	126.5
1921	1921	4107689.2102718	4413957.42434535	0.14	NA	NA	0	1	147.695979649043	NA	141
1922	1922	4308064.29369969	4413957.42434535	0.43	rus ady	rus-ru ady-ru	0.338461538461538	2	175.979382696382	NA	195
1923	1923	4508439.37712758	4413957.42434535	0.86	rus kat krc ady xmf abk	rus-ru kat-ge krc-ru ady-ru xmf-ge abk-ge	1.42179487179487	6	181.497837682536	7	199.5
1924	1924	4708814.46055548	4413957.42434535	1	rus kat krc ady xmf kbd abk sva abq	rus-ru kat-ge krc-ru ady-ru xmf-ge kbd-ru abk-ge sva-ge abq-ru	3.42179487179487	9	176.01103142179	7	153.5
1925	1925	4909189.54398337	4413957.42434535	1	rus kat che krc inh kbd	rus-ru kat-ge che-ru krc-ru inh-ru kbd-ru	1.58846153846154	6	169.858636993766	7	148
1926	1926	5109564.62741126	4413957.42434535	1	rus xal che ava inh dar lbe kum nog ani	rus-ru xal-ru che-ru ava-ru inh-ru dar-ru lbe-ru kum-ru nog-ru ani-ru	2.96346153846154	9	140.865410682291	4	141
1927	1927	5309939.71083915	4413957.42434535	0.24	xal ava dar lbe kum nog	xal-ru ava-ru dar-ru lbe-ru kum-ru nog-ru	1.875	6	73.3624215293681	1	129
1928	1928	5510314.79426705	4413957.42434535	0	NA	NA	0	0	26.5438575831606	1	54
1929	1929	5710689.87769494	4413957.42434535	0.59	NA	NA	0	0	89.9605274195042	0	58
1930	1930	5911064.96112283	4413957.42434535	1	NA	NA	0	0	135.05094197913	0	41
1931	1931	6111440.04455072	4413957.42434535	1	NA	NA	0	0	135.799378901568	0	36
1932	1932	6311815.12797862	4413957.42434535	1	NA	NA	0	0	134.503493005804	0	35
1933	1933	6512190.21140651	4413957.42434535	1	kaa kaz	kaa-uz kaz-uz	0.277777777777778	2	81.2383806668235	0	35
1934	1934	6712565.2948344	4413957.42434535	1	kaa kaz	kaa-uz kaz-uz	0.277777777777778	2	73.4067107368236	0	37
1935	1935	6912940.37826229	4413957.42434535	1	NA	NA	0	0	110.651383322698	0	36
1936	1936	7113315.46169019	4413957.42434535	1	NA	NA	0	0	139.092873899518	0	36
1937	1937	7313690.54511808	4413957.42434535	1	kaz	kaz-kz	0.0175438596491228	1	142.404963296731	0	41
1938	1938	7514065.62854597	4413957.42434535	1	kaz	kaz-kz	0.0175438596491228	1	143.205075847717	1	49
1939	1939	7714440.71197386	4413957.42434535	1	kaz	kaz-kz	0.0175438596491228	1	143.02762169704	1	54
1940	1940	7914815.79540176	4413957.42434535	1	NA	NA	0	1	144.094932547414	1	64
1941	1941	8115190.87882965	4413957.42434535	1	kaz	kaz-kz	0.0175438596491228	2	145.535656742472	2	77
1942	1942	8315565.96225754	4413957.42434535	1	kaz kir dng dng	kaz-kz kir-kg dng-kg dng-kz	1.60087719298246	4	146.273324628756	3	91
1943	1943	8515941.04568543	4413957.42434535	1	kaz	kaz-kz	0.0175438596491228	1	148.23267699565	3	115
1944	1944	8716316.12911333	4413957.42434535	1	kaz uig	kaz-kz uig-kz	0.267543859649123	2	151.912219558206	4	98
1945	1945	8916691.21254122	4413957.42434535	1	kaz xal kaz uig sjo	kaz-kz xal-cn kaz-cn uig-kz sjo-cn	0.870175438596491	5	155.0966352221	0	79
1946	1946	9117066.29596911	4413957.42434535	1	uig xal kaz slr sjo uzn tat	uig-cn xal-cn kaz-cn slr-cn sjo-cn uzn-cn tat-cn	1.24960127591707	7	155.285119721406	5	64
1947	1947	9317441.379397	4413957.42434535	1	cmn xal kaz uzn	cmn-cn xal-cn kaz-cn uzn-cn	0.278147803136159	4	151.229233761499	2	45
1948	1948	9517816.4628249	4413957.42434535	1	uig xal kaz	uig-cn xal-cn kaz-cn	0.132934609250399	3	145.947349895444	0	45
1949	1949	9718191.54625279	4413957.42434535	1	cmn uig kaz uzn tat rus	cmn-cn uig-cn kaz-cn uzn-cn tat-cn rus-cn	1.00845083343919	6	144.825451703853	0	49
1950	1950	9918566.62968068	4413957.42434535	1	cmn uig tat	cmn-cn uig-cn tat-cn	0.289152587825154	3	141.188571725169	0	45.5
1951	1951	10118941.7131086	4413957.42434535	1	cmn uig kaz uzn tat tyv	cmn-cn uig-cn kaz-cn uzn-cn tat-cn tyv-cn	0.758450833439189	5	137.985332710363	0	30
1952	1952	10319316.7965365	4413957.42434535	1	cmn uig kaz	cmn-cn uig-cn kaz-cn	0.0917841667725226	1	138.609434883987	0	29
1953	1953	10519691.8799644	4413957.42434535	1	khk uig kaz uig	khk-mn uig-cn kaz-cn uig-mn	0.440658186486171	3	136.71077169682	0	25
1954	1954	10720066.9633923	4413957.42434535	1	khk uig uig	khk-mn uig-cn uig-mn	0.388026607538803	3	135.975108376319	0	28
1955	1955	10920442.0468201	4413957.42434535	1	khk mvf	khk-mn mvf-mn	0.0770218228498074	2	136.327656097727	0	31
1956	1956	11120817.130248	4413957.42434535	1	khk mvf	khk-mn mvf-mn	0.0770218228498074	2	137.144323293878	0	33
1957	1957	11321192.2136759	4413957.42434535	1	khk mvf	khk-mn mvf-mn	0.0770218228498074	1	138.150265673072	0	33.5
1958	1958	11521567.2971038	4413957.42434535	1	khk	khk-mn	0.024390243902439	1	138.848068397877	0	29
1959	1959	11721942.3805317	4413957.42434535	1	khk	khk-mn	0.024390243902439	1	138.6670329626	0	29
1960	1960	11922317.4639596	4413957.42434535	1	khk	khk-mn	0.024390243902439	1	138.132769436497	0	30
1961	1961	12122692.5473875	4413957.42434535	1	khk	khk-mn	0.024390243902439	1	138.72020524218	0	32
1962	1962	12323067.6308154	4413957.42434535	1	khk mvf mvf	khk-mn mvf-cn mvf-mn	0.103337612323492	3	140.734174459231	0	31
1963	1963	12523442.7142433	4413957.42434535	1	khk mvf mvf	khk-mn mvf-cn mvf-mn	0.103337612323492	2	143.865952651439	1	41
1964	1964	12723817.7976712	4413957.42434535	1	khk mvf mvf	khk-mn mvf-cn mvf-mn	0.103337612323492	2	148.899313668557	3	50
1965	1965	12924192.8810991	4413957.42434535	1	mvf	mvf-cn	0.0263157894736842	1	155.419184294775	4	58
1966	1966	13124567.964527	4413957.42434535	1	mvf	mvf-cn	0.0263157894736842	1	161.504444686684	5	97
1967	1967	13324943.0479549	4413957.42434535	1	mvf	mvf-cn	0.0263157894736842	1	164.390099578738	4	98
1968	1968	13525318.1313827	4413957.42434535	1	mvf	mvf-cn	0.0263157894736842	1	163.142713476347	5	101.5
1969	1969	13725693.2148106	4413957.42434535	1	cmn mvf mnc	cmn-cn mvf-cn mnc-cn	0.101832013662475	3	161.404450150709	6	123
1970	1970	13926068.2982385	4413957.42434535	1	cmn mvf mnc	cmn-cn mvf-cn mnc-cn	0.101832013662475	2	165.512818902437	7	160
1971	1971	14126443.3816664	4413957.42434535	1	kor mnc	kor-cn mnc-cn	0.143589743589744	3	173.119490305247	5	175
1972	1972	14326818.4650943	4413957.42434535	1	kor	kor-cn	0.0769230769230769	1	180.705159698049	5	181
1973	1973	14527193.5485222	4413957.42434535	1	kor kor kor	kor-cn kor-kp kor-ru	0.438034188034188	4	181.044818855839	5	184
1974	1974	14727568.6319501	4413957.42434535	0.92	rus kor kor	rus-ru kor-cn kor-ru	0.332051282051282	3	173.365552702845	6	196
1975	1975	14927943.715378	4413957.42434535	0.88	rus	rus-ru	0.00512820512820513	0	179.587743671983	5	183
1976	1976	15128318.7988059	4413957.42434535	0.39	NA	NA	0	0	180.114307024018	NA	174
1977	1977	15328693.8822338	4413957.42434535	0.01	NA	NA	0	0	167.223646395229	NA	187
1978	1978	15529068.9656617	4413957.42434535	0.03	NA	NA	0	0	150.801291486265	NA	199
1979	1979	15729444.0490896	4413957.42434535	0.48	jpn	jpn-jp	0.0416666666666667	1	128.518968133955	NA	201
1980	1980	15929819.1325175	4413957.42434535	0.74	jpn	jpn-jp	0.0416666666666667	1	174.29666215247	6	190
1981	1981	16130194.2159453	4413957.42434535	0.33	jpn	jpn-jp	0.0416666666666667	1	145.618138418551	6	199
1982	1982	16330569.2993732	4413957.42434535	0	NA	NA	0	0	119.358269922387	NA	181.5
1983	1983	16530944.3828011	4413957.42434535	0	NA	NA	0	0	78.3566721958947	NA	168
1984	1984	16731319.466229	4413957.42434535	0	NA	NA	0	0	65.4098693206682	NA	NA
1985	1985	16931694.5496569	4413957.42434535	0	NA	NA	0	0	61.6768215145	NA	NA
1986	1986	17132069.6330848	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1987	1987	17332444.7165127	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1988	1988	17532819.7999406	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1989	1989	17733194.8833685	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1990	1990	17933569.9667964	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1991	1991	18133945.0502243	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1992	1992	18334320.1336522	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1993	1993	18534695.2170801	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1994	1994	18735070.300508	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1995	1995	18935445.3839358	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1996	1996	19135820.4673637	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1997	1997	19336195.5507916	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1998	1998	19536570.6342195	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
1999	1999	19736945.7176474	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
2000	2000	19937320.8010753	4413957.42434535	0	NA	NA	0	0	NA	NA	NA
2001	2001	-19937320.8010753	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2002	2002	-19736945.7176474	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2003	2003	-19536570.6342195	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2004	2004	-19336195.5507916	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2005	2005	-19135820.4673637	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2006	2006	-18935445.3839358	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2007	2007	-18735070.3005079	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2008	2008	-18534695.21708	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2009	2009	-18334320.1336522	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2010	2010	-18133945.0502243	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2011	2011	-17933569.9667964	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2012	2012	-17733194.8833685	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2013	2013	-17532819.7999406	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2014	2014	-17332444.7165127	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2015	2015	-17132069.6330848	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2016	2016	-16931694.5496569	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2017	2017	-16731319.466229	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2018	2018	-16530944.3828011	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2019	2019	-16330569.2993732	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2020	2020	-16130194.2159453	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2021	2021	-15929819.1325174	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2022	2022	-15729444.0490896	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2023	2023	-15529068.9656617	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2024	2024	-15328693.8822338	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2025	2025	-15128318.7988059	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2026	2026	-14927943.715378	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2027	2027	-14727568.6319501	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2028	2028	-14527193.5485222	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2029	2029	-14326818.4650943	4212854.686244	0	NA	NA	0	0	NA	NA	NA
2030	2030	-14126443.3816664	4212854.686244	0	NA	NA	0	0	189.320588430659	NA	NA
2031	2031	-13926068.2982385	4212854.686244	0.05	ctc	ctc-us	1	1	194.588967582521	NA	278
2032	2032	-13725693.2148106	4212854.686244	1	eng hup yur wit tol kyh	eng-us hup-us yur-us wit-us tol-us kyh-us	4.25520833333333	6	204.825517881034	4	132
2033	2033	-13525318.1313827	4212854.686244	1	eng acv wit kla nmu atw	eng-us acv-us wit-us kla-us nmu-us atw-us	3.75520833333333	6	185.341013581578	3	68
