index	longitudes	latitudes	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	land_coverage	mgs	vegetation_productivity	new.mgs
589	589	-5760783.6485519	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
590	590	-5259845.93998217	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
591	591	-4758908.23141244	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
592	592	-4257970.52284271	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
593	593	-3757032.81427298	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
594	594	-3256095.10570325	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
595	595	-2755157.39713352	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
596	596	-2254219.68856379	2523591.6861927	NA	NA	0	0	0	0	NA	NA
597	597	-1753281.97999405	2523591.6861927	mey	mey-eh	0.2	2	0.55	0	130.985238720174	8
598	598	-1252344.27142432	2523591.6861927	mey mey	mey-mr mey-eh	0.325	2	1	0	132.309642826676	9
599	599	-751406.562854592	2523591.6861927	aao mey taq mey	aao-dz mey-mr taq-ml mey-ml	0.451923076923077	4	1	0	134.878579379792	8
600	600	-250468.85428486	2523591.6861927	aao taq mey	aao-dz taq-ml mey-ml	0.326923076923077	3	1	0	135.266529467009	6
601	601	250468.854284871	2523591.6861927	aao taq mey thv	aao-dz taq-ml mey-ml thv-dz	0.526923076923077	4	1	0	135.628823273391	7
602	602	751406.562854603	2523591.6861927	aao thv thv	aao-dz thv-dz thv-ne	0.476923076923077	3	1	0	135.278859889558	5
603	603	1252344.27142433	2523591.6861927	aao thv tuq thv thv	aao-dz thv-dz tuq-ne thv-ne thv-ly	1.64358974358974	4	1	0	136.672809376042	2
604	604	1753281.97999406	2523591.6861927	ayl tuq tuq	ayl-ly tuq-td tuq-ne	0.507575757575758	2	1	0	134.233900657038	0
605	605	2254219.68856379	2523591.6861927	ayl tuq	ayl-ly tuq-td	0.340909090909091	2	1	0	135.490920662042	0
606	606	2755157.39713353	2523591.6861927	ayl	ayl-ly	0.0909090909090909	1	1	0	137.701962275724	0
607	607	3256095.10570326	2523591.6861927	aec fia	aec-eg fia-sd	0.75	2	1	0	135.037189654451	0
608	608	3757032.81427299	2523591.6861927	bej aec avl fia kzh	bej-sd aec-eg avl-eg fia-eg kzh-eg	2.91666666666667	5	0.88	0	132.45510399821	0
609	609	4257970.52284272	2523591.6861927	ars acw bej	ars-sa acw-sa bej-sd	0.416666666666667	3	0.55	0	116.920897804849	6
610	610	4758908.23141245	2523591.6861927	ars acw	ars-sa acw-sa	0.25	2	1	0	133.114794331136	18
611	611	5259845.93998218	2523591.6861927	ars	ars-sa	0.0833333333333333	1	1	0	136.670844252944	21
612	612	5760783.64855191	2523591.6861927	ars afb afb afb abv	ars-sa afb-sa afb-ae afb-qa abv-bh	1.72619047619048	5	0.77	0	121.198883409454	12
613	613	6261721.35712165	2523591.6861927	afb afb bcc afb acx afb ssh abv ssh bcc luv	afb-om afb-sa bcc-ir afb-ae acx-om afb-ir ssh-om abv-om ssh-ae bcc-om luv-om	5.25952380952381	11	0.75	0	130.737167791483	15
614	614	6762659.06569137	2523591.6861927	afb bcc bcc acx bcc	afb-om bcc-ir bcc-pk acx-om bcc-om	1.53333333333333	5	0.24	0	120.147536861567	14
615	615	7263596.77426111	2523591.6861927	snd bcc brh jdg urd lss	snd-pk bcc-pk brh-pk jdg-pk urd-pk lss-pk	2.75	6	0.13	0	NA	11
616	616	7764534.48283084	2523591.6861927	rwr guj snd mve snd kfr mki kvx gjk sbn jdg kxp urd bgq odk ghr jnd bhe aeq	rwr-in guj-in snd-pk mve-pk snd-in kfr-in mki-pk kvx-pk gjk-pk sbn-pk jdg-pk kxp-pk urd-pk bgq-pk odk-pk ghr-pk jnd-pk bhe-pk aeq-pk	12.7833333333333	19	0.77	3	137.806354400565	66
617	617	8265472.19140057	2523591.6861927	hin rwr mar guj bra bhb mup noe bhi hoj gra wbr gas myi khn dub dho biu vas kft noi bgd gbl cdi nbg nll mke	hin-in rwr-in mar-in guj-in bra-in bhb-in mup-in noe-in bhi-in hoj-in gra-in wbr-in gas-in myi-in khn-in dub-in dho-in biu-in vas-in kft-in noi-in bgd-in gbl-in cdi-in nbg-in nll-in mke-in	18.8583333333333	28	1	4	165.881101023176	118
618	618	8766409.8999703	2523591.6861927	hin mar guj bra bns hne bfy gno mup noe kfq bhx hoy goj cdg pch gok	hin-in mar-in guj-in bra-in bns-in hne-in bfy-in gno-in mup-in noe-in kfq-in bhx-in hoy-in goj-in cdg-in pch-in gok-in	9.94166666666667	16	1	4	171.897369588187	139
619	619	9267347.60854003	2523591.6861927	hin ori hne bfy gno bho mag sck unr kru hoc khr kfp kwx bhu bix agi jun bha mmj zrg biy asr trd san ksz	hin-in ori-in hne-in bfy-in gno-in bho-in mag-in sck-in unr-in kru-in hoc-in khr-in kfp-in kwx-in bhu-in bix-in agi-in jun-in bha-in mmj-in zrg-in biy-in asr-in trd-in san-in ksz-in	17.0416666666667	26	1	5	178.031466829769	160
620	620	9768285.31710976	2523591.6861927	hin ben ori ben asm sdr mag sck sat sat unr rkt mai grt hoc kru grt mjt jun tdb urd asm anp haj unr biy asr mjx mkb kdq mjt haj cdz	hin-in ben-bd ori-in ben-in asm-in sdr-bd mag-in sck-in sat-bd sat-in unr-in rkt-bd mai-in grt-in hoc-in kru-bd grt-bd mjt-in jun-in tdb-in urd-bd asm-bd anp-in haj-bd unr-bd biy-in asr-in mjx-in mkb-in kdq-bd mjt-bd haj-in cdz-bd	18.575	33	0.91	6	171.465418292062	202
621	621	10269223.0256795	2523591.6861927	mya ben ben asm lus cnk ctg kha grt rki rmz mwq cfm ccp ctd tpe rki mjw dao usi trp syl tcz grt cnh ctd nmf pck hmr njm nsm mni lus bgr czt dis mni xac biu cnw sez mya bpy mrh ccp mrh ckh ria bgr nsa pbv kfc trp rah urd rmz mro njh nbi nbu tcz cnk pkh mni haj pck lax tnv gnb tcp aml pbv kha nri anm mef aot nag cdf zom njn aim vap nng mro nme hra anm nkd nkf csh kmm kdq rnl lmk nzm ria ckh nct cfm nkh npu csy npo nki zom nmh tro nma gnb nmo smt nkb bgr hra rhg lus shl dln cbl	mya-mm ben-bd ben-in asm-in lus-in cnk-mm ctg-bd kha-in grt-in rki-mm rmz-bd mwq-mm cfm-mm ccp-bd ctd-mm tpe-bd rki-bd mjw-in dao-mm usi-bd trp-in syl-bd tcz-in grt-bd cnh-mm ctd-in nmf-in pck-in hmr-in njm-in nsm-in mni-in lus-mm bgr-bd czt-mm dis-in mni-bd xac-in biu-in cnw-mm sez-mm mya-bd bpy-bd mrh-in ccp-in mrh-mm ckh-mm ria-in bgr-mm nsa-in pbv-in kfc-in trp-bd rah-in urd-bd rmz-in mro-mm njh-in nbi-in nbu-in tcz-mm cnk-bd pkh-bd mni-mm haj-bd pck-mm lax-in tnv-bd gnb-mm tcp-mm aml-bd pbv-bd kha-bd nri-in anm-mm mef-bd aot-bd nag-in cdf-in zom-in njn-in aim-in vap-in nng-in mro-bd nme-in hra-in anm-in nkd-in nkf-in csh-bd kmm-in kdq-bd rnl-in lmk-in nzm-in ria-bd ckh-bd nct-in cfm-in nkh-in npu-in csy-mm npo-in nki-in zom-mm nmh-in tro-in nma-in gnb-in nmo-in smt-in nkb-in bgr-in hra-mm rhg-bd lus-bd shl-in dln-in cbl-mm	101.075	120	0.86	9	195.603435620803	261
622	622	10770160.7342492	2523591.6861927	mya shn kac bca tdd prk lhu lis blk lis kht prk wbm pll nmf kdv atb nsm lsi yim rbb atb acn nsa kac pub mhx mni tdd gnb ril anm hnj cdf ral kmm hpo rbb acn anl ril ral xia pll pce bxd	mya-mm shn-mm kac-mm bca-cn tdd-cn prk-mm lhu-mm lis-cn blk-mm lis-mm kht-mm prk-cn wbm-cn pll-mm nmf-in kdv-mm atb-mm nsm-in lsi-mm yim-in rbb-mm atb-cn acn-cn nsa-in kac-cn pub-mm mhx-mm mni-mm tdd-mm gnb-mm ril-cn anm-mm hnj-mm cdf-in ral-mm kmm-in hpo-mm rbb-cn acn-mm anl-mm ril-mm ral-in xia-cn pll-cn pce-cn bxd-cn	30.825	46	1	8	205.383196186908	264
623	623	11271098.442819	2523591.6861927	cmn shn kjg hnj nos bca tdd hnj mww ium ywt ycl yix blt prk twh yig khb lhu khb ium hmd hni byo lhu ahk lis kkh how hnj prk wbm blt zhd ahk mww pcc ium blr khb lhu ahk tiz kjm pho kjg ktp twh hni bgk blr ril mhx lhu slt twh khb phq xko blt kyp tlq jiu uuu cuu ktp lhi sca hni tsl zng tlq lkc xao kkn lhi bgk lba zng phh huo lkc bzi mml ahk kjg cnc slt	cmn-cn shn-mm kjg-la hnj-cn nos-cn bca-cn tdd-cn hnj-la mww-la ium-cn ywt-cn ycl-cn yix-cn blt-vn prk-mm twh-vn yig-cn khb-cn lhu-mm khb-la ium-vn hmd-cn hni-cn byo-cn lhu-cn ahk-mm lis-mm kkh-mm how-cn hnj-vn prk-cn wbm-cn blt-la zhd-cn ahk-la mww-vn pcc-vn ium-la blr-cn khb-mm lhu-la ahk-cn tiz-cn kjm-vn pho-la kjg-vn ktp-la twh-la hni-vn bgk-la blr-mm ril-cn mhx-cn lhu-vn slt-la twh-cn khb-vn phq-la xko-la blt-cn kyp-cn tlq-mm jiu-cn uuu-cn cuu-cn ktp-cn lhi-mm sca-mm hni-la tsl-vn zng-cn tlq-la lkc-vn xao-vn kkn-cn lhi-cn bgk-cn lba-mm zng-vn phh-vn huo-cn lkc-cn bzi-cn mml-cn ahk-vn kjg-cn cnc-vn slt-vn	59.73125	89	1	8	197.350867170122	279
624	624	11772036.1513887	2523591.6861927	cmn vie hnj nos tyz pcc zgn zgb ium zyn yix blt zch zzj nut zyb twh yig muq mtq ium bwx zyj hmd zyg hni zhn hnj tyr zhd swi hmf mww zqe pcc mji tiz gio mlc hmm kjm kjg giw tct hni mmd zgm lbt khb lwh hma lbt hme hmw yrn hmp lha laq hmv bbh nty aih tsl mkg pha laq mmr xao ply yha yzg pdi lgh yln phh hmz giq tyt hab neo pha tyl swi gir enc tys	cmn-cn vie-vn hnj-cn nos-cn tyz-vn pcc-cn zgn-cn zgb-cn ium-cn zyn-cn yix-cn blt-vn zch-cn zzj-cn nut-vn zyb-cn twh-vn yig-cn muq-cn mtq-vn ium-vn bwx-cn zyj-cn hmd-cn zyg-cn hni-cn zhn-cn hnj-vn tyr-vn zhd-cn swi-cn hmf-vn mww-vn zqe-cn pcc-vn mji-vn tiz-cn gio-cn mlc-vn hmm-cn kjm-vn kjg-vn giw-vn tct-cn hni-vn mmd-cn zgm-cn lbt-vn khb-vn lwh-vn hma-cn lbt-cn hme-cn hmw-cn yrn-cn hmp-cn lha-vn laq-vn hmv-vn bbh-cn nty-vn aih-cn tsl-vn mkg-cn pha-cn laq-cn mmr-cn xao-vn ply-cn yha-cn yzg-cn pdi-vn lgh-vn yln-cn phh-vn hmz-vn giq-vn tyt-vn hab-vn neo-vn pha-vn tyl-vn swi-vn gir-vn enc-vn tys-vn	63.0645833333333	87	0.99	10	189.406037165038	326
625	625	12272973.8599584	2523591.6861927	cmn hak yue hsn nan pcc zgb ium zyn zeh zch zyb muq zlj bwx kmc hms bje swi zlq mlm zln mmd bpn buh lbc mji eee pnu vie	cmn-cn hak-cn yue-cn hsn-cn nan-cn pcc-cn zgb-cn ium-cn zyn-cn zeh-cn zch-cn zyb-cn muq-cn zlj-cn bwx-cn kmc-cn hms-cn bje-cn swi-cn zlq-cn mlm-cn zln-cn mmd-cn bpn-cn buh-cn lbc-cn mji-cn eee-cn pnu-cn vie-cn	17.5645833333333	30	0.92	12	183.087495382959	365
626	626	12773911.5685281	2523591.6861927	gan hak yue nan ium czo bpn shx bmt	gan-cn hak-cn yue-cn nan-cn ium-cn czo-cn bpn-cn shx-cn bmt-cn	3.95	9	0.67	12	178.286958934985	353
627	627	13274849.2770979	2523591.6861927	nan cdo nan bnn czo tay cpx hak trv ami pwn tsu dru pyu xsy tao cmn xnb sxr ssf bzg	nan-cn cdo-cn nan-tw bnn-tw czo-cn tay-tw cpx-cn hak-tw trv-tw ami-tw pwn-tw tsu-tw dru-tw pyu-tw xsy-tw tao-tw cmn-tw xnb-tw sxr-tw ssf-tw bzg-tw	15.7833333333333	21	0.31	12	88.5733894447938	337
628	628	13775786.9856676	2523591.6861927	nan tay trv ami rys mvi tao yoi cmn ais	nan-tw tay-tw trv-tw ami-tw rys-jp mvi-jp tao-tw yoi-jp cmn-tw ais-tw	6.83333333333333	10	0.01	12	50.2356772412501	366
629	629	14276724.6942373	2523591.6861927	NA	NA	0	0	0	12	NA	NA
630	630	14777662.4028071	2523591.6861927	NA	NA	0	1	0.01	NA	NA	365
631	631	15278600.1113768	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
632	632	15779537.8199465	2523591.6861927	NA	NA	0	0	0	NA	1	366
633	633	16280475.5285163	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
634	634	16781413.237086	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
635	635	17282350.9456557	2523591.6861927	NA	NA	0	0	0	NA	NA	364
636	636	17783288.6542255	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
637	637	18284226.3627952	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
638	638	18785164.0713649	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
639	639	19286101.7799347	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
640	640	19787039.4885044	2523591.6861927	NA	NA	0	0	0	NA	NA	NA
641	641	-19787039.4885044	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
642	642	-19286101.7799346	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
643	643	-18785164.0713649	2016812.7861773	NA	NA	0	0	0	NA	NA	202
644	644	-18284226.3627952	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
645	645	-17783288.6542255	2016812.7861773	NA	NA	0	0	0	12	NA	NA
646	646	-17282350.9456557	2016812.7861773	hwc haw	hwc-us haw-us	0.666666666666667	2	0.05	12	142.309682824999	365
647	647	-16781413.237086	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
648	648	-16280475.5285163	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
649	649	-15779537.8199465	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
650	650	-15278600.1113768	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
651	651	-14777662.4028071	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
652	652	-14276724.6942373	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
653	653	-13775786.9856676	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
654	654	-13274849.2770979	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
655	655	-12773911.5685281	2016812.7861773	NA	NA	0	0	0	NA	132.375583674999	24
656	656	-12272973.8599584	2016812.7861773	NA	NA	0	0	0	3	93.82209015	24
657	657	-11772036.1513887	2016812.7861773	spa	spa-mx	0.0666666666666667	1	0.17	5	174.6212006	173
658	658	-11271098.4428189	2016812.7861773	spa ngu pua tsz maz ote tpx otq nhm ott mmc ncl ots miy nuz naz nhv mat ocu otl	spa-mx ngu-mx pua-mx tsz-mx maz-mx ote-mx tpx-mx otq-mx nhm-mx ott-mx mmc-mx ncl-mx ots-mx miy-mx nuz-mx naz-mx nhv-mx mat-mx ocu-mx otl-mx	17.0666666666667	20	0.73	5	186.321643625699	174
659	659	-10770160.7342492	2016812.7861773	spa ngu nhe top neq nch mxv chd nlv zai tpx npl mks tcf mzl nsu nhn vmp cnl zar zpc poi zao amu zpg ctp zoh nhm tpl nhx jmx zpa zab ncx cpa zaw cux azz mau tos zpm ztq mto cya otn vmc mco pxm zpf mce ncj xta xtn chj cnt zpz czn xtb otm mim cco zpj trc mio mie zpi toc mxq mip miy zpl mix mig meh zpd tee mza mxy pca mjc xtm zps chz zaa cut mxp maj zam mir mil nht nhk mtu maa chq ctl mih vmj nhq zpw xtl poe nhy otz hve nhi vmz mbz tpc hue mvg mxb mit cte mxa huv zoo nhp zpo xty xtd pbf cso mpm cta xtj cuc mxt too zsr mib zaq nhz mxs trs pow zpe mdv tcw nhg tku zpq cly otx zat pls vmm coz zad zpk cle xti zpv zae vmx mzi ztu zpu ztn pos pbe mii mtx mqh zca vmq tpp vmy tpt pps poq ixc azg zpt tlc zty xtt xtu mab zpp miu tqt ztx miz zac trq xts zpb plo maq azm zpn csa zaf zas zts hvv ztm cvn zav xtp zph zte zpy ztt	spa-mx ngu-mx nhe-mx top-mx neq-mx nch-mx mxv-mx chd-mx nlv-mx zai-mx tpx-mx npl-mx mks-mx tcf-mx mzl-mx nsu-mx nhn-mx vmp-mx cnl-mx zar-mx zpc-mx poi-mx zao-mx amu-mx zpg-mx ctp-mx zoh-mx nhm-mx tpl-mx nhx-mx jmx-mx zpa-mx zab-mx ncx-mx cpa-mx zaw-mx cux-mx azz-mx mau-mx tos-mx zpm-mx ztq-mx mto-mx cya-mx otn-mx vmc-mx mco-mx pxm-mx zpf-mx mce-mx ncj-mx xta-mx xtn-mx chj-mx cnt-mx zpz-mx czn-mx xtb-mx otm-mx mim-mx cco-mx zpj-mx trc-mx mio-mx mie-mx zpi-mx toc-mx mxq-mx mip-mx miy-mx zpl-mx mix-mx mig-mx meh-mx zpd-mx tee-mx mza-mx mxy-mx pca-mx mjc-mx xtm-mx zps-mx chz-mx zaa-mx cut-mx mxp-mx maj-mx zam-mx mir-mx mil-mx nht-mx nhk-mx mtu-mx maa-mx chq-mx ctl-mx mih-mx vmj-mx nhq-mx zpw-mx xtl-mx poe-mx nhy-mx otz-mx hve-mx nhi-mx vmz-mx mbz-mx tpc-mx hue-mx mvg-mx mxb-mx mit-mx cte-mx mxa-mx huv-mx zoo-mx nhp-mx zpo-mx xty-mx xtd-mx pbf-mx cso-mx mpm-mx cta-mx xtj-mx cuc-mx mxt-mx too-mx zsr-mx mib-mx zaq-mx nhz-mx mxs-mx trs-mx pow-mx zpe-mx mdv-mx tcw-mx nhg-mx tku-mx zpq-mx cly-mx otx-mx zat-mx pls-mx vmm-mx coz-mx zad-mx zpk-mx cle-mx xti-mx zpv-mx zae-mx vmx-mx mzi-mx ztu-mx zpu-mx ztn-mx pos-mx pbe-mx mii-mx mtx-mx mqh-mx zca-mx vmq-mx tpp-mx vmy-mx tpt-mx pps-mx poq-mx ixc-mx azg-mx zpt-mx tlc-mx zty-mx xtt-mx xtu-mx mab-mx zpp-mx miu-mx tqt-mx ztx-mx miz-mx zac-mx trq-mx xts-mx zpb-mx plo-mx maq-mx azm-mx zpn-mx csa-mx zaf-mx zas-mx zts-mx hvv-mx ztm-mx cvn-mx zav-mx xtp-mx zph-mx zte-mx zpy-mx ztt-mx	195.566666666667	205	0.77	8	183.364428231732	205
660	660	-10269223.0256795	2016812.7861773	spa yua spa kek chf zos zai tzb tzh tze tzs tzc cti tzu toj lac zoq ctu tzz tzo zor zoc hue	spa-mx yua-mx spa-gt kek-gt chf-mx zos-mx zai-mx tzb-mx tzh-mx tze-mx tzs-mx tzc-mx cti-mx tzu-mx toj-mx lac-mx zoq-mx ctu-mx tzz-mx tzo-mx zor-mx zoc-mx hue-mx	18.8166666666667	22	0.58	10	175.793216210124	265
661	661	-9768285.31710975	2016812.7861773	yua spa kek eng yus bzj kek spa mop cab yua pdt eng cab mop itz	yua-mx spa-gt kek-gt eng-bz yus-mx bzj-bz kek-bz spa-bz mop-bz cab-hn yua-bz pdt-bz eng-hn cab-bz mop-gt itz-gt	10.0833333333333	16	0.48	9	160.313808610136	251
662	662	-9267347.60854002	2016812.7861773	eng	eng-ky	0.5	1	0.01	10	NA	264
663	663	-8766409.89997029	2016812.7861773	spa jam eng	spa-cu jam-jm eng-ky	1.2	3	0.12	9	110.348430642527	224
664	664	-8265472.19140056	2016812.7861773	spa hat bah jam	spa-cu hat-ht bah-bs jam-jm	1.45	4	0.18	12	163.717522012572	219
665	665	-7764534.48283083	2016812.7861773	spa hat spa eng	spa-do hat-ht spa-pr eng-do	3	4	0.21	12	162.344687978712	285.5
666	666	-7263596.7742611	2016812.7861773	spa gcf pap vic vic aig vic	spa-pr gcf-gp pap-an vic-vi vic-vg aig-ai vic-an	4.33333333333333	7	0.03	12	84.3813506633165	286.5
667	667	-6762659.06569137	2016812.7861773	gcf aig aig aig aig vic eng	gcf-gp aig-ag aig-kn aig-ms aig-ai vic-an eng-gp	5.33333333333333	7	0.01	12	NA	283
668	668	-6261721.35712164	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
669	669	-5760783.6485519	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
670	670	-5259845.93998217	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
671	671	-4758908.23141244	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
672	672	-4257970.52284271	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
673	673	-3757032.81427298	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
674	674	-3256095.10570325	2016812.7861773	NA	NA	0	0	0	1	NA	NA
675	675	-2755157.39713352	2016812.7861773	kea	kea-cv	0.5	1	0.01	1	66.99723148375	17
676	676	-2254219.68856379	2016812.7861773	NA	NA	0	0	0	3	NA	NA
677	677	-1753281.97999405	2016812.7861773	mey fuc wol srr fuc snk zen wol ime	mey-mr fuc-sn wol-sn srr-sn fuc-mr snk-mr zen-mr wol-mr ime-mr	4.54166666666667	9	0.63	0	131.311972168717	16
678	678	-1252344.27142432	2016812.7861773	mey fuc	mey-mr fuc-mr	0.375	2	1	0	135.435049419324	20
679	679	-751406.562854592	2016812.7861773	mey taq mey	mey-mr taq-ml mey-ml	0.375	3	1	0	133.230595338842	20
680	680	-250468.85428486	2016812.7861773	taq mey ffm khq ses	taq-ml mey-ml ffm-ml khq-ml ses-ml	1.03333333333333	5	1	0	134.230688420102	20
681	681	250468.854284871	2016812.7861773	taq mey thv fuq ttq dsq ttq thv ses	taq-ml mey-ml thv-dz fuq-ne ttq-ne dsq-ml ttq-ml thv-ne ses-ml	2.15	9	1	0	136.14543412437	20
682	682	751406.562854603	2016812.7861773	thv fuq thz hau ttq thv tda mey aao twq	thv-dz fuq-ne thz-ne hau-ne ttq-ne thv-ne tda-ne mey-ne aao-ne twq-ne	4.31666666666667	10	1	0	136.614951276538	20
683	683	1252344.27142433	2016812.7861773	thz tuq dzg thv bms	thz-ne tuq-ne dzg-ne thv-ne bms-ne	1.36666666666667	5	1	0	133.542175785723	14
684	684	1753281.97999406	2016812.7861773	dzg tuq tuq dzg bms	dzg-td tuq-td tuq-ne dzg-ne bms-ne	1.36666666666667	5	1	0	133.321804970852	11
685	685	2254219.68856379	2016812.7861773	dzg tuq zag	dzg-td tuq-td zag-td	0.7	3	1	0	136.418965750767	11
686	686	2755157.39713353	2016812.7861773	dzg zag zag	dzg-td zag-td zag-sd	0.95	3	1	0	135.915974789165	15
687	687	3256095.10570326	2016812.7861773	apd fia kzh	apd-sd fia-sd kzh-sd	1.625	3	1	0	135.483160768361	2
688	688	3757032.81427299	2016812.7861773	apd bej	apd-sd bej-sd	0.291666666666667	2	1	0	133.751751655802	5
689	689	4257970.52284272	2016812.7861773	acw bej tig bej tig	acw-sa bej-sd tig-er bej-er tig-sd	2.33333333333333	5	0.46	0	74.1595929013525	15
690	690	4758908.23141245	2016812.7861773	ars acw afb ayn	ars-sa acw-sa afb-sa ayn-ye	0.642857142857143	4	0.78	0	131.393184615492	19
691	691	5259845.93998218	2016812.7861773	ars afb ayn ayh afb	ars-sa afb-sa ayn-ye ayh-ye afb-ye	1.22619047619048	5	1	0	135.251051203492	10
692	692	5760783.64855191	2016812.7861773	afb afb ayh gdq afb gdq shv adf hoh hoh	afb-om afb-sa ayh-ye gdq-ye afb-ye gdq-om shv-om adf-om hoh-ye hoh-om	5.14285714285714	10	0.96	0	136.643807396871	8
693	693	6261721.35712165	2016812.7861773	afb afb gdq hss shv adf bhm	afb-om afb-sa gdq-om hss-om shv-om adf-om bhm-om	3.89285714285714	7	0.55	0	120.034758054169	9
694	694	6762659.06569137	2016812.7861773	acx	acx-om	0.333333333333333	1	0.01	0	NA	11
695	695	7263596.77426111	2016812.7861773	NA	NA	0	0	0	NA	NA	NA
696	696	7764534.48283084	2016812.7861773	guj	guj-in	0.2	1	0.01	4	NA	127.5
697	697	8265472.19140057	2016812.7861773	mar kan guj lmn dcc bhb gom knn khn dho dhn kep wbq kex gbl cdi vav kfu	mar-in kan-in guj-in lmn-in dcc-in bhb-in gom-in knn-in khn-in dho-in dhn-in kep-in wbq-in kex-in gbl-in cdi-in vav-in kfu-in	10.9	16	0.76	5	162.070158109831	157
698	698	8766409.8999703	2016812.7861773	tel mar kan hne lmn bfy dcc gno mup kff urd hlb anr ggo kfb mrr cde wbq vah nit fmu mut yeu emu mjv	tel-in mar-in kan-in hne-in lmn-in bfy-in dcc-in gno-in mup-in kff-in urd-in hlb-in anr-in ggo-in kfb-in mrr-in cde-in wbq-in vah-in nit-in fmu-in mut-in yeu-in emu-in mjv-in	14.6166666666667	25	1	5	171.416164445526	160
699	699	9267347.60854003	2016812.7861773	tel ori hne gno kff kxu hlb srb pci daq bgw kxv ort mrr gbj kfc keq bfw gdb svr mju yeu gaq pcj mha mmk rei juy peg bdv	tel-in ori-in hne-in gno-in kff-in kxu-in hlb-in srb-in pci-in daq-in bgw-in kxv-in ort-in mrr-in gbj-in kfc-in keq-in bfw-in gdb-in svr-in mju-in yeu-in gaq-in pcj-in mha-in mmk-in rei-in juy-in peg-in bdv-in	24.5	30	0.68	5	174.31808762151	189
700	700	9768285.31710976	2016812.7861773	ori	ori-in	0.25	1	0.05	6	114.6033936	191
701	701	10269223.0256795	2016812.7861773	mya ybd cnk ctg rki mwq cnb rki dao csh cka mya ckh mro rhg	mya-mm ybd-mm cnk-mm ctg-bd rki-mm mwq-mm cnb-mm rki-bd dao-mm csh-mm cka-mm mya-bd ckh-mm mro-mm rhg-bd	7.45833333333333	15	0.15	7	135.0180054	233
702	702	10770160.7342492	2016812.7861773	mya shn nod pwo ksw ksw mnw ybd lhu kyu blk mwq lis pdu cnb csh pww pce yno ghk lhu mww kvq shn lhi lis kvy tco bwe int hnj kvu ccq kvl hnj kpp kxf eky lcp kxk lwl dnu blk kkh pce	mya-mm shn-mm nod-th pwo-mm ksw-th ksw-mm mnw-mm ybd-mm lhu-mm kyu-mm blk-mm mwq-mm lis-mm pdu-mm cnb-mm csh-mm pww-th pce-mm yno-th ghk-mm lhu-th mww-th kvq-mm shn-th lhi-th lis-th kvy-mm tco-mm bwe-mm int-mm hnj-mm kvu-mm ccq-mm kvl-mm hnj-th kpp-mm kxf-mm eky-th lcp-th kxk-mm lwl-th dnu-mm blk-th kkh-th pce-th	32.6916666666667	45	0.97	7	197.430168905754	228
703	703	11271098.442819	2016812.7861773	tts tha shn nod kjg lao hnj mww blt tdd lhu khb pht ahk lis kkh nyw hnj blt pnx phu ium khb lhu yno mlf lbn prt lhu mww nod ium phu prt lhi lis prb khb bgk mra ahk hnj phq xko pry kjg khf cno cbn mlf kjt pyy mra mpz pce thm pho mqt bzi blr csd	tts-th tha-th shn-mm nod-th kjg-la lao-la hnj-la mww-la blt-vn tdd-la lhu-mm khb-la pht-th ahk-mm lis-mm kkh-mm nyw-th hnj-vn blt-la pnx-la phu-th ium-la khb-mm lhu-la yno-th mlf-th lbn-la prt-la lhu-th mww-th nod-la ium-th phu-la prt-th lhi-th lis-th prb-th khb-th bgk-la mra-la ahk-th hnj-th phq-la xko-la pry-th kjg-th khf-la cno-la cbn-th mlf-la kjt-th pyy-mm mra-th mpz-th pce-th thm-th pho-th mqt-th bzi-th blr-th csd-th	39.5333333333333	61	1	7	201.249021479731	237
